basedir,disk,filedate,filename,filesize,uri
Supports,/home/yisp,20180511-08:24:41,bnx2x_init_values_e2.c,1852323,Qlogic/sugon/2x20G_linkissue/bnx2x-1.714.13_1_FEC_disabled/bnx2x-1.714.13_1/src
Supports,/home/yisp,20180511-08:24:41,bnx2x_ethtool.c,126649,Qlogic/sugon/2x20G_linkissue/bnx2x-1.714.13_1_FEC_disabled/bnx2x-1.714.13_1/src
Supports,/home/yisp,20180511-08:24:41,bnx2x_sp.c,195420,Qlogic/sugon/2x20G_linkissue/bnx2x-1.714.13_1_FEC_disabled/bnx2x-1.714.13_1/src
Supports,/home/yisp,20180511-08:24:41,bnx2x_init_ops.h,27466,Qlogic/sugon/2x20G_linkissue/bnx2x-1.714.13_1_FEC_disabled/bnx2x-1.714.13_1/src
Supports,/home/yisp,20180511-08:24:41,bnx2x_stats.h,16200,Qlogic/sugon/2x20G_linkissue/bnx2x-1.714.13_1_FEC_disabled/bnx2x-1.714.13_1/src
Supports,/home/yisp,20180511-08:24:41,bnx2x_57712_int_offsets.h,37731,Qlogic/sugon/2x20G_linkissue/bnx2x-1.714.13_1_FEC_disabled/bnx2x-1.714.13_1/src
Supports,/home/yisp,20180511-08:24:41,bnx2x_link.c,436004,Qlogic/sugon/2x20G_linkissue/bnx2x-1.714.13_1_FEC_disabled/bnx2x-1.714.13_1/src
Supports,/home/yisp,20180511-08:24:41,bnx2x_link.h,20243,Qlogic/sugon/2x20G_linkissue/bnx2x-1.714.13_1_FEC_disabled/bnx2x-1.714.13_1/src
Supports,/home/yisp,20180511-08:24:41,bnx2x_sriov.c,96071,Qlogic/sugon/2x20G_linkissue/bnx2x-1.714.13_1_FEC_disabled/bnx2x-1.714.13_1/src
Supports,/home/yisp,20180511-08:24:41,bnx2x_fw_defs.h,16771,Qlogic/sugon/2x20G_linkissue/bnx2x-1.714.13_1_FEC_disabled/bnx2x-1.714.13_1/src
Supports,/home/yisp,20180511-08:24:41,bnx2x_self_test.c,91137,Qlogic/sugon/2x20G_linkissue/bnx2x-1.714.13_1_FEC_disabled/bnx2x-1.714.13_1/src
Supports,/home/yisp,20180511-08:24:41,bnx2x_dcb.c,92851,Qlogic/sugon/2x20G_linkissue/bnx2x-1.714.13_1_FEC_disabled/bnx2x-1.714.13_1/src
Supports,/home/yisp,20180511-08:24:41,bnx2x_fw_file_hdr.h,1306,Qlogic/sugon/2x20G_linkissue/bnx2x-1.714.13_1_FEC_disabled/bnx2x-1.714.13_1/src
Supports,/home/yisp,20180511-08:24:41,bnx2x_mfw_req.h,6470,Qlogic/sugon/2x20G_linkissue/bnx2x-1.714.13_1_FEC_disabled/bnx2x-1.714.13_1/src
Supports,/home/yisp,20180521-22:39:17,bnx2x-1.714.13_3_FEC_disabled.zip,1691799,Qlogic/sugon/2x20G_linkissue
Supports,/home/yisp,20180417-16:33:48,2x20_force_false.cfg,59155,Qlogic/sugon/2x20G_linkissue
Supports,/home/yisp,20180417-16:33:48,2x20_force_ethtool.log,600,Qlogic/sugon/2x20G_linkissue
Supports,/home/yisp,20180508-14:09:21,56864_wc_dump1_2_0508_new.txt,12051,Qlogic/sugon/2x20G_linkissue/0508
Supports,/home/yisp,20180508-09:46:18,56850_wc_dump1_2_0508.txt,11735,Qlogic/sugon/2x20G_linkissue/0508
Supports,/home/yisp,20180508-14:09:21,56850_wc_dump1_0_0508_new.txt,12075,Qlogic/sugon/2x20G_linkissue/0508
Supports,/home/yisp,20180508-09:46:18,56864_wc_dump1_0_0508.txt,11735,Qlogic/sugon/2x20G_linkissue/0508
Supports,/home/yisp,20180508-09:46:18,56850_wc_dump1_0_0508.txt,11735,Qlogic/sugon/2x20G_linkissue/0508
Supports,/home/yisp,20180508-14:09:21,56864_wc_dump1_0_0508_new.txt,12075,Qlogic/sugon/2x20G_linkissue/0508
Supports,/home/yisp,20180508-09:46:18,56864_wc_dump1_2_0508.txt,11735,Qlogic/sugon/2x20G_linkissue/0508
Supports,/home/yisp,20180508-14:09:21,56850_wc_dump1_2_0508_new.txt,12052,Qlogic/sugon/2x20G_linkissue/0508
Supports,/home/yisp,20180510-14:37:00,56864_wc_dump1_2_new_0510.txt,12052,Qlogic/sugon/2x20G_linkissue/0510
Supports,/home/yisp,20180510-20:21:26,56864_wc_dump1_0_new_0510_continuous.txt,361625,Qlogic/sugon/2x20G_linkissue/0510
Supports,/home/yisp,20180510-20:21:26,56864_wc_dump1_1_new_0510_continuous.txt,373671,Qlogic/sugon/2x20G_linkissue/0510
Supports,/home/yisp,20180510-14:37:00,56864_wc_dump1_0_new_0510.txt,12075,Qlogic/sugon/2x20G_linkissue/0510
Supports,/home/yisp,20180608-09:50:23,sugon_5784_2x20GTestingReport.pdf,30185,Qlogic/sugon/20180612performance
Supports,/home/yisp,20180918-14:26:02,common_irq_affinity.sh,2378,Qlogic/sugon/20180612performance
Supports,/home/yisp,20180614-11:59:21,baowen.txt,22927,Qlogic/sugon/20180612performance
Supports,/home/yisp,20180918-14:25:54,set_irq_affinity_bynode.sh,1960,Qlogic/sugon/20180612performance
Supports,/home/yisp,20180725-16:48:13,CQ.txt,2107,Qlogic/sugon/20180612performance
Supports,/home/yisp,20180615-06:04:32,sugon.txt,778,Qlogic/sugon/20180612performance
Supports,/home/yisp,20180918-14:25:10,tuning_instructions.docx,21486,Qlogic/sugon/20180612performance
Supports,/home/yisp,20180319-21:56:37,JD_57810_vs._82599_result.xlsx,14034,Qlogic/sugon/20180612performance
Supports,/home/yisp,20180725-16:49:25,config.txt,1539,Qlogic/sugon/20180612performance
Supports,/home/yisp,20180613-17:26:46,performance.txt,281,Qlogic/sugon/20180612performance
Supports,/home/yisp,20180907-16:05:40,20G_config.txt,384,Qlogic/sugon
Supports,/home/yisp,20180410-15:05:47,57840_demo_orig.cfg,59138,Qlogic/sugon
Supports,/home/yisp,20180626-20:17:13,macerror.txt,5399,Qlogic/sugon/20180704_4x10G
Supports,/home/yisp,20180723-10:08:28,config_2x20Gt04X10G.txt,13424,Qlogic/sugon/20180704_4x10G
Supports,/home/yisp,20180731-14:54:48,readme.txt,578,Qlogic/sugon/20180704_4x10G
Supports,/home/yisp,20180710-11:30:39,sugon_4x10G.img,2162688,Qlogic/sugon/20180704_4x10G
Supports,/home/yisp,20180704-20:30:41,1.bin,2097152,Qlogic/sugon/20180704_4x10G
Supports,/home/yisp,20180704-20:15:56,setup-sh.txt,23953,Qlogic/sugon/20180704_4x10G
Supports,/home/yisp,20180723-11:10:52,20gto10g-good.cfg,91845,Qlogic/sugon/20180704_4x10G
Supports,/home/yisp,20180704-20:32:04,1.zip,1218123,Qlogic/sugon/20180704_4x10G
Supports,/home/yisp,20180705-10:09:46,setup-sh-2.txt,20745,Qlogic/sugon/20180704_4x10G
Supports,/home/yisp,20180626-20:17:13,make.txt,21003,Qlogic/sugon/20180704_4x10G
Supports,/home/yisp,20180723-11:10:52,10g.cfg,91819,Qlogic/sugon/20180704_4x10G
Supports,/home/yisp,20180626-20:17:13,b10eng.txt,3620,Qlogic/sugon/20180704_4x10G
Supports,/home/yisp,20180626-20:17:13,update.txt,6448,Qlogic/sugon/20180704_4x10G
Supports,/home/yisp,20180507-11:35:39,Switch.txt,85,Qlogic/sugon
Supports,/home/yisp,20180417-15:57:36,20180417_4x10_test_ok.cfg,42807,Qlogic/sugon/4x10G
Supports,/home/yisp,20180417-15:37:26,test.cfg,91869,Qlogic/sugon/4x10G
Supports,/home/yisp,20180414-11:42:09,1.log,3718,Qlogic/sugon/4x10G/4port
Supports,/home/yisp,20180414-11:42:09,1.cfg,91869,Qlogic/sugon/4x10G/4port
Supports,/home/yisp,20180616-09:16:15,Cavium_Channel_2018UE_ETH_20180622_Beta-01_Sugon.zip,3577376331,Qlogic/sugon
Supports,/home/yisp,20180929-09:35:09,sugon_4x10g_0929.cfg,91831,Qlogic/sugon
Supports,/home/yisp,20180325-20:02:58,PRS - Sugon_4x10G_2018Mar.xlsx,22949,Qlogic/sugon
Supports,/home/yisp,20180409-14:22:00,sugon_design.txt,30,Qlogic/sugon
Supports,/home/yisp,20180124-18:57:57,TC6600_ME20G2-Q57840_SCH_REVA01_20180124.pdf,213878,Qlogic/sugon
Supports,/home/yisp,20180423-16:49:32,readme.txt,2087,Qlogic/sugon/windows
Supports,/home/yisp,20180604-12:40:05,device_manager.gif,141230,Qlogic/sugon/windows
Supports,/home/yisp,20180531-13:39:55,windows_on_VM.txt,2413,Qlogic/sugon/windows
Supports,/home/yisp,20180531-14:47:53,bxfcoe_sugon.inf,15524,Qlogic/sugon/windows
Supports,/home/yisp,20180531-10:11:13,Cavium_Channel_2018UE_ETH_20180516_BETA-02.zip,28811732,Qlogic/sugon/windows
Supports,/home/yisp,20180616-09:49:17,Windows_64.tar.gz,13362095,Qlogic/sugon/windows
Supports,/home/yisp,20180616-09:55:32,帮看个问题，登录报文协商这个周期是8000ms 为什么查看网卡信息显示是8000 seonds.msg,100864,Qlogic/sugon/20180616login
Supports,/home/yisp,20180712-18:54:44,ClpConfig0.ini,12056,Qlogic/sugon/SMCLP
Supports,/home/yisp,20180712-18:55:49,OSCA CLP for QLogic 57810S_20170814.xlsx,17320,Qlogic/sugon/SMCLP
Supports,/home/yisp,20180712-18:54:51,ClpResponse0.ini,14350,Qlogic/sugon/SMCLP
Supports,/home/yisp,20180303-22:56:30,Cavium-Sugon-BCM57840_KR_2x20G-mfg-kit-v22.00.00.zip,15946062,Qlogic/sugon
Supports,/home/yisp,20180816-16:56:25,4x10G.pcap,7691,Qlogic/sugon/20180816lldp
Supports,/home/yisp,20180820-10:10:57,升级log.txt,17040,Qlogic/sugon/20180816lldp
Supports,/home/yisp,20180818-07:08:43,readme.txt,205,Qlogic/sugon/20180816lldp
Supports,/home/yisp,20180816-16:30:57,2x20G_pfc6.cap,8300,Qlogic/sugon/20180816lldp
Supports,/home/yisp,20180816-17:51:43,2x20G.cfg,59155,Qlogic/sugon/20180816lldp
Supports,/home/yisp,20180409-11:09:01,20180409sugon-2x20g.log,4267,Qlogic/sugon/20180409
Supports,/home/yisp,20180409-10:47:46,20180409sugon.log,9795,Qlogic/sugon/20180409
Supports,/home/yisp,20180409-12:11:52,20180409sugon-2x20g-m.log,9029,Qlogic/sugon/20180409
Supports,/home/yisp,20180409-12:18:01,新建文本文档.txt,1566,Qlogic/sugon/20180409
Supports,/home/yisp,20180409-11:03:01,20180409sugon-m.log,46485,Qlogic/sugon/20180409
Supports,/home/yisp,20180409-11:28:46,2x20G.txt,1315,Qlogic/sugon/20180409
Supports,/home/yisp,20180308-16:17:58,Linux_FWupg_34xx_84xx_2.10.44.zip,4306388,Qlogic/sugon
Supports,/home/yisp,20180907-16:50:23,mac_wwpn.txt,23179,Qlogic/sugon
Supports,/home/yisp,20180828-11:42:58,Linux_FwUpg.zip,4487558,Qlogic/sugon
Supports,/home/yisp,20180410-15:11:11,57840_demo_4ports.cfg,91848,Qlogic/sugon
Supports,/home/yisp,20180410-11:23:04,网卡QL41232HOCU-BK规格书V0.doc,904704,Qlogic/sugon
Supports,/home/yisp,20180821-08:52:29,sugon问题_20180529.xlsx,33440,Qlogic/sugon
Supports,/home/yisp,20180408-14:57:05,linux_driver.txt,176,Qlogic/sugon
Supports,/home/yisp,20180402-10:06:27,FW_update.txt,2156,Qlogic/sugon
Supports,/home/yisp,20180828-11:53:46,readme.txt,5458,Qlogic/sugon/20180828clp_for_uefi
Supports,/home/yisp,20180830-09:15:29,FC卡分析.7z,169439,Qlogic/sugon/20180828clp_for_uefi
Supports,/home/yisp,20180402-09:30:27,Qcscli.txt,5511,Qlogic/sugon
Supports,/home/yisp,20180829-10:45:13,readme.txt,2521,Qlogic/sugon/20180828_prg_nvm
Supports,/home/yisp,20180727-08:20:16,weishan.txt,285,Qlogic
Supports,/home/yisp,20180911-15:01:43,WindowsDriverInstaller_34xx_84xx_20.20.5.19.zip,16971503,Qlogic/supportsite
Supports,/home/yisp,20180830-14:54:19,Linux_Source_45xxx_41xxx_8.37.15.0.zip,5125820,Qlogic/supportsite
Supports,/home/yisp,20180420-09:20:13,bnx2x-1.714.13_reconfig2.zip,1686090,Qlogic/supportsite
Supports,/home/yisp,20180704-18:57:07,Linux_Source_45xxx_41xxx_8.33.9.0.zip,4271073,Qlogic/supportsite
Supports,/home/yisp,20180420-04:51:53,bnx2x-1.714.13_reconfig.tar.gz,13460417,Qlogic/supportsite
Supports,/home/yisp,20180308-16:19:42,Linux_Source_34xx_84xx_7.14.39.zip,3006872,Qlogic/supportsite
Supports,/home/yisp,20180914-09:57:57,Linux_FWupg_34xx_84xx_2.10.59.zip.txt,338,Qlogic/supportsite
Supports,/home/yisp,20180420-04:49:48,netdev_features.h,9201,Qlogic/supportsite
Supports,/home/yisp,20180420-09:41:47,bnx2x-1.714.13_macaddr.zip,1687503,Qlogic/supportsite
Supports,/home/yisp,20180914-09:57:39,Linux_FWupg_34xx_84xx_2.10.59.zip,4455690,Qlogic/supportsite
Supports,/home/yisp,20180530-16:23:21,Linux_FWupg_34xx_84xx_2.10.47_version.txt,489,Qlogic/supportsite/QLE3442
Supports,/home/yisp,20180731-10:04:07,UsersGuide_3400-8400_CNA-IEA_83840-546-00M.pdf,5057433,Qlogic/supportsite/QLE3442
Supports,/home/yisp,20180330-16:11:49,InstallationGuide_QCC_GUI_SN0051105-00P.pdf,2559605,Qlogic/supportsite/QLE3442
Supports,/home/yisp,20180331-10:16:22,Linux_QCC_GUI_64_v5.4.0.102.zip,356121994,Qlogic/supportsite/QLE3442
Supports,/home/yisp,20180330-16:05:12,WindowsDriverInstaller_34xx_84xx_20.20.2.7.zip,17050989,Qlogic/supportsite/QLE3442
Supports,/home/yisp,20180530-16:22:17,Linux_FWupg_wUEFI_2.7.25_version.txt,221,Qlogic/supportsite/QLE3442
Supports,/home/yisp,20180530-16:39:29,Linux_FWupg_34xx_84xx_2.9.34.version.txt,333,Qlogic/supportsite/QLE3442
Supports,/home/yisp,20180308-16:19:42,Linux_Source_34xx_84xx_7.14.39.zip,3006872,Qlogic/supportsite/QLE3442
Supports,/home/yisp,20180330-16:06:45,UsersGuide_3400-8400_CNA-IEA_83840-546-00K.pdf,3863314,Qlogic/supportsite/QLE3442
Supports,/home/yisp,20180530-16:39:17,Linux_FWupg_34xx_84xx_2.9.34.zip,4325253,Qlogic/supportsite/QLE3442
Supports,/home/yisp,20180330-16:11:10,UsersGuide_QCS_CLI_BC0054511-00J.pdf,2119513,Qlogic/supportsite/QLE3442
Supports,/home/yisp,20180330-16:10:37,UsersGuide_PowerShell_BC0054518-00C.PDF,750056,Qlogic/supportsite/QLE3442
Supports,/home/yisp,20180530-16:14:19,Linux_FWupg_34xx_84xx_2.10.47.zip,4280229,Qlogic/supportsite/QLE3442
Supports,/home/yisp,20180530-16:15:04,Linux_FWupg_wUEFI_2.7.25.zip,4008723,Qlogic/supportsite/QLE3442
Supports,/home/yisp,20180402-09:51:48,Linux_FWupg_34xx_84xx_2.10.44.zip,4306388,Qlogic/supportsite/QLE3442
Supports,/home/yisp,20180331-10:52:00,Linux_RPM_QCScli_Package_34xx_84xx_7.14.39.zip,216558406,Qlogic/supportsite/QLE3442
Supports,/home/yisp,20180830-14:49:30,Linux_FWupg_41xxx_2.10.54.zip,3888044,Qlogic/supportsite
Supports,/home/yisp,20180914-09:58:48,Linux_FWupg_34xx_84xx_2.10.54.zip.txt,338,Qlogic/supportsite
Supports,/home/yisp,20180802-18:24:35,WindowsDriverInstaller_34xx_84xx_20.20.5.19.zip,16971503,Qlogic/supportsite/201808release
Supports,/home/yisp,20180809-19:57:38,Linux_Source_34xx_84xx_7.14.48.zip,3026399,Qlogic/supportsite/201808release
Supports,/home/yisp,20180913-14:03:10,Linux_FWupg_34xx_84xx_2.10.54.zip,4484071,Qlogic/supportsite
Supports,/home/yisp,20180806-17:58:35,答复 答复  QL41212HLCU-SP升级指导和FW麻烦提供下.msg,9852928,Qlogic
Supports,/home/yisp,20170922-06:44:41,Details.msg,47616,Qlogic
Supports,/home/yisp,20180806-14:48:02,FWupg.txt,816,Qlogic
Supports,/home/yisp,20180526-07:06:55,MB_(1801)_Cavium_2018F_Software_Release_Summary_(052518).docx,62418,Qlogic
Supports,/home/yisp,20171128-20:06:26,readme.txt,526,huawei/20171128matchisssue
Supports,/home/yisp,20171128-19:33:13,1_1024_0.patt,56,huawei/20171128matchisssue
Supports,/home/yisp,20171128-18:06:07,test.txt,18,huawei/20171128matchisssue
Supports,/home/yisp,20160809-17:45:27,OCTEON-HFA-SDK-3.1.2-21_tools_pp-09082016-README.txt,1159,huawei
Supports,/home/yisp,20161019-14:34:08,compiler errors.pdf,36382,huawei
Supports,/home/yisp,20170925-09:51:58,OCTEON-HFA-SDK-3.1.2-23.i386.zip,15277274,huawei
Supports,/home/yisp,20160923-17:14:44,build_log.zip,189748,huawei/2016/20160923_openssl_engine
Supports,/home/yisp,20160923-13:58:46,openss-engine.txt,768,huawei/2016/20160923_openssl_engine
Supports,/home/yisp,20160923-17:16:41,新建文本文档.txt,170,huawei/2016/20160923_openssl_engine
Supports,/home/yisp,20150831-17:18:38,bai01_payload,38,huawei/2016/20161208_hfa230_notmatch
Supports,/home/yisp,20150831-17:18:38,baihao04.patt,36549,huawei/2016/20161208_hfa230_notmatch
Supports,/home/yisp,20161212-13:06:11,新建文本文档.txt,4841,huawei/2016/20161208_hfa230_notmatch
Supports,/home/yisp,20160816-18:22:01,L1cache.txt,1133,huawei/2016/20160810_Cn5650_cache
Supports,/home/yisp,20160621-13:52:32,新建文本文档.txt,777,huawei/2016/20160412pass2.0_buserror
Supports,/home/yisp,20160412-11:47:55,CN7809_pass2.txt,21085,huawei/2016/20160412pass2.0_buserror
Supports,/home/yisp,20160506-08:05:08,shell.txt,737,huawei/2016/20160506hfa_error_result
Supports,/home/yisp,20160506-07:39:30,mail.txt,544,huawei/2016/20160506hfa_error_result
Supports,/home/yisp,20160503-09:54:49,payload_test.pcap,320,huawei/2016/20160506hfa_error_result
Supports,/home/yisp,20160813-19:58:45,【重要】高端CN7809设备出现hfa匹配结果出现结束位置超的大异常情况，cavium6上匹配结果正常，需要提交cavium那边分析。.msg,81920,huawei/2016/20160506hfa_error_result
Supports,/home/yisp,20160505-15:09:35,01.patt,81,huawei/2016/20160506hfa_error_result
Supports,/home/yisp,20160822-15:34:43,_bps_21k_fin.pcap,24411,huawei/2016/20160822_hfa_http-ppherr
Supports,/home/yisp,20160712-21:58:52,small.patt.txt,468919,huawei/2016/20160712_hfac_speed
Supports,/home/yisp,20160714-08:41:18,shell.txt,1649,huawei/2016/20160712_hfac_speed
Supports,/home/yisp,20160712-21:58:52,big.patt.txt,1060443,huawei/2016/20160712_hfac_speed
Supports,/home/yisp,20160813-19:56:01,易工 请教一个Cavium上编译的问题.msg,1616896,huawei/2016/20160712_hfac_speed
Supports,/home/yisp,20160826-10:35:31,test.txt,329,huawei/2016/20160826_hfac_warning
Supports,/home/yisp,20160824-09:38:18,cn7 pp error 问题.rar,11364,huawei/2016/20160809_err_print
Supports,/home/yisp,20160824-09:53:26,ATT00002.htm,56505,huawei/2016/20160809_err_print
Supports,/home/yisp,20160809-13:20:49,hfa_error_udp.cap,1652,huawei/2016/20160809_err_print
Supports,/home/yisp,20160815-15:24:56,0_2_-1.rar,5619,huawei/2016/20160809_err_print
Supports,/home/yisp,20160824-13:19:30,ATT00001.txt,8122,huawei/2016/20160809_err_print
Supports,/home/yisp,20160120-19:46:04,mail.txt,342,huawei/2016/20160120hfa-sdk2.3-deadloop
Supports,/home/yisp,20160120-18:56:12,pp_err.txt,51758,huawei/2016/20160120hfa-sdk2.3-deadloop
Supports,/home/yisp,20160811-19:18:08,packets.pcap,4744,huawei/2016/20160811_hfa_rmdata
Supports,/home/yisp,20160811-19:57:52,code.png,8311,huawei/2016/20160811_hfa_rmdata
Supports,/home/yisp,20160811-20:01:14,code_meitu_1.jpg,37565,huawei/2016/20160811_hfa_rmdata
Supports,/home/yisp,20160811-19:18:08,坦克世界游戏_登陆成功.pcap,4744,huawei/2016/20160811_hfa_rmdata
Supports,/home/yisp,20161212-07:45:33,转发 麻烦易工给看一下，我们取到的wqe显示是否正常.msg,83968,huawei/2016/20161212_cn63_zip
Supports,/home/yisp,20161212-07:45:13,RE zip解压缩DFX讨论纪要答复 请yishanping帮忙分析下cavium硬件解压，谢谢.msg,111616,huawei/2016/20161212_cn63_zip
Supports,/home/yisp,20160115-10:04:10,shell.txt,1550,huawei/2016/20160115hfa-sdk2.3-_fab1111
Supports,/home/yisp,20140304-13:09:52,payloadxx,1460,huawei/2016/20160923_hfac_toolong
Supports,/home/yisp,20160923-16:42:49,shell.txt,300,huawei/2016/20160923_hfac_toolong
Supports,/home/yisp,20160923-16:30:37,新建文本文档.txt,861,huawei/2016/20160923_hfac_toolong
Supports,/home/yisp,20160923-11:20:04,pattern.patt,30,huawei/2016/20160923_hfac_toolong
Supports,/home/yisp,20170308-09:07:52,readme.txt,1529,huawei/2016/20161230_sdk230_mismatch
Supports,/home/yisp,20170308-16:41:01,Re hfac issue on CN68XX.msg,203776,huawei/2016/20161230_sdk230_mismatch
Supports,/home/yisp,20180904-10:27:17,20180904_result_2.png,3080,huawei/20180820matchissue/20180904
Supports,/home/yisp,20180904-10:30:39,20180904.zip,107078,huawei/20180820matchissue/20180904
Supports,/home/yisp,20180903-17:18:32,http-bubao.pcap,1340,huawei/20180820matchissue/20180904
Supports,/home/yisp,20180906-14:28:09,【重要】Cavium的cn7809设备上新发现多个HFA匹配不命中问题，请重视！尽快分析.msg,515072,huawei/20180820matchissue/20180904
Supports,/home/yisp,20180904-10:26:50,20180904_result_1.png,4978,huawei/20180820matchissue/20180904
Supports,/home/yisp,20180903-17:45:08,1_322_13.patt,251923,huawei/20180820matchissue/20180904
Supports,/home/yisp,20180903-21:08:57,0_322_0.patt,106006,huawei/20180820matchissue/20180904
Supports,/home/yisp,20181008-15:44:30,readme.txt,4439,huawei/20180820matchissue
Supports,/home/yisp,20180625-17:47:17,google.txt,379,huawei/20180820matchissue
Supports,/home/yisp,20180820-13:51:08,0_3_-1_1.patt,286725,huawei/20180820matchissue
Supports,/home/yisp,20180820-17:25:56,转发 【重要】CN7809 加载图文件顺序不同，匹配结果出现不同，需要Cavium分析解决.msg,517120,huawei/20180820matchissue
Supports,/home/yisp,20181203-14:38:57,verify.txt,4217,huawei/20180820matchissue
Supports,/home/yisp,20180626-17:49:13,0_322_0.patt,118781,huawei/20180820matchissue
Supports,/home/yisp,20181129-15:04:13,huawei_history.xlsx,10681,huawei
Supports,/home/yisp,20171115-21:22:30,OCTEON-HFA-SDK-3.1.2-27_tools_pp_debug-15112017.zip,4435048,huawei
Supports,/home/yisp,20180110-08:25:00,HFA 加载graph失败.msg,153088,huawei/20180110loadgraphs_failed
Supports,/home/yisp,20180109-21:44:55,HFA_download_graph_fail_info.txt,22897,huawei/20180110loadgraphs_failed
Supports,/home/yisp,20180110-08:55:25,新建 Microsoft Excel 工作表.xlsx,11046,huawei/20180110loadgraphs_failed
Supports,/home/yisp,20181127-21:44:07,OCTEON-HFA-SDK-3.1.2-27_tools_pp-27112018.zip,8645265,huawei
Supports,/home/yisp,20181129-15:51:15,Bugfixes for known issues on CN78XX.docx,19315,huawei
Supports,/home/yisp,20180222-07:25:38,OCTEON-HFA-SDK-3.1.2-27_tools_pp-16022018.zip,8636259,huawei
Supports,/home/yisp,20160908-14:05:44,OCTEON-HFA-SDK-3.1.2-21_tools_pp_with_GM_support-25082016.zip,6818798,huawei
Supports,/home/yisp,20170926-11:37:13,HFA_phy_to_virt_err.txt,6183,huawei/20170921
Supports,/home/yisp,20170926-09:31:54,readme.txt,1746,huawei/20170921/notmatch
Supports,/home/yisp,20170926-09:22:04,CN7809异步匹配时，发现匹配返回的endoffset错误。会导致攻击无法正常检出.msg,124928,huawei/20170921/notmatch
Supports,/home/yisp,20170919-14:21:41,128-0-322_0.payload,128,huawei/20170921/notmatch
Supports,/home/yisp,20170919-21:12:40,0_322_0_samll.patt,7918,huawei/20170921/notmatch
Supports,/home/yisp,20171018-21:46:50,20171018.txt,223,huawei/20170921
Supports,/home/yisp,20170928-14:45:42,issue_list.xlsx,10474,huawei/20170921
Supports,/home/yisp,20171011-16:40:12,graph加载失败规则集.txt,2066,huawei/20170921/hfac_r2
Supports,/home/yisp,20171017-14:11:25,mod.0_998_0.patt,106844,huawei/20170921/hfac_r2
Supports,/home/yisp,20170927-17:47:42,4graph.png,12260,huawei/20170921/hfac_r2
Supports,/home/yisp,20170927-14:01:24,gaoduan_10011(2017-9-27 11_36_57).txt,30471,huawei/20170921/hfac_r2
Supports,/home/yisp,20170927-14:47:21,新建文本文档.txt,3471,huawei/20170921/hfac_r2
Supports,/home/yisp,20170920-21:13:34,HFA-hfav-info.txt,6644,huawei/20170921/hfac_r2
Supports,/home/yisp,20171011-13:07:31,graph加载失败规则集.rar,256987,huawei/20170921/hfac_r2
Supports,/home/yisp,20171011-16:42:06,5pattern_files.zip,262341,huawei/20170921/hfac_r2/graph加载失败规则集
Supports,/home/yisp,20170915-06:00:12,1_65536_65536.patt,219509,huawei/20170921/hfac_r2/graph加载失败规则集
Supports,/home/yisp,20170915-06:01:22,0_998_0.patt,105556,huawei/20170921/hfac_r2/graph加载失败规则集
Supports,/home/yisp,20170915-06:01:50,1_322_14.patt,93328,huawei/20170921/hfac_r2/graph加载失败规则集
Supports,/home/yisp,20170915-05:56:24,1_322_13.patt,330215,huawei/20170921/hfac_r2/graph加载失败规则集
Supports,/home/yisp,20170915-05:54:34,0_322_0.patt,164241,huawei/20170921/hfac_r2/graph加载失败规则集
Supports,/home/yisp,20170925-17:59:00,0_322_0.patt,94380,huawei/20170921/hfac_r2
Supports,/home/yisp,20170926-14:37:57,fpa_free.png,46638,huawei/20170921/phy_to_virt
Supports,/home/yisp,20170928-07:24:38,addr_begin_end.png,2585,huawei/20170921/phy_to_virt
Supports,/home/yisp,20170926-14:38:44,vir_to_phy.png,24323,huawei/20170921/phy_to_virt
Supports,/home/yisp,20170927-20:55:06,HFA_phy_to_vir.txt,10029,huawei/20170921/phy_to_virt
Supports,/home/yisp,20170926-15:28:06,regist.png,5742,huawei/20170921/phy_to_virt
Supports,/home/yisp,20170926-14:37:02,fpa_alloc.png,16213,huawei/20170921/phy_to_virt
Supports,/home/yisp,20170926-14:54:42,dump.png,43507,huawei/20170921/phy_to_virt
Supports,/home/yisp,20170926-15:27:33,ptr_to_phys.png,4958,huawei/20170921/phy_to_virt
Supports,/home/yisp,20170922-18:25:10,HFA_PP_ERR.txt,26000,huawei/20170921/0922
Supports,/home/yisp,20170922-18:34:13,pattern.rar,20903,huawei/20170921/0922
Supports,/home/yisp,20170922-18:30:49,payload.txt,87,huawei/20170921/0922
Supports,/home/yisp,20161208-12:30:48,OCTEON-HFA-SDK-2.3.0-04_tools-3-55.3-17112015.zip,4367074,huawei
Supports,/home/yisp,20180118-04:24:06,OCTEON-HFA-SDK-3.1.2-27_tools_pp-18012018.tgz,4435874,huawei
Supports,/home/yisp,20181013-08:06:44,meeting minutes20181013.txt,520,huawei
Supports,/home/yisp,20171101-08:42:36,OCTEON-HFA-SDK-3.1.2-27_tools_pp_debug-31102017.tgz,4443442,huawei
Supports,/home/yisp,20180106-10:40:41,OCTEON-HFA-SDK-3.1.2-27_tools_pp_debug-05012018.zip,4442046,huawei
Supports,/home/yisp,20171215-10:51:06,test_picture.rar,963026,huawei/20171215ppmemory_corrupt
Supports,/home/yisp,20171215-14:45:36,答复 PP死循环的问题已经使用SDK的代码复现，请Cavium尽快解决.msg,1113600,huawei/20171215ppmemory_corrupt
Supports,/home/yisp,20171219-17:28:39,patt.zip,115452,huawei/20171215ppmemory_corrupt
